;Unnamed: 0;Brand;Model;YearMonth;cleaned_Price;Kilometer;Gear_Type;Fuel_Type;Consumption;CO2_g_km;Power_PS;Price_per_km;Fuel_Cost_per_100km;Annual_Fuel_Cost;CO2_per_year;CO2_Emission_Category;Marketplace;log_cleaned_price;log_price_per_km;log_CO2_Emission;log_CO2_per_year;car_age
7514;7514;Skoda;Karoq;2025-03-01;43431.0;10.0;Automatik;Benzin;1.0;499.0;150.0;4343.1;1.77;327.58;9235.22;False;Auto.de;10.678951775585286;8.376573881606637;6.214608098422191;9.130887990026125;-0.16164383561643836
7515;7515;Skoda;Karoq;2025-03-01;43023.0;10.0;Automatik;Benzin;1.0;499.0;150.0;4302.3;1.77;327.58;9235.22;False;Auto.de;10.669513378508643;8.367137449209194;6.214608098422191;9.130887990026125;-0.16164383561643836
7516;7516;Skoda;Karoq;2025-03-01;42951.0;10.0;Automatik;Benzin;1.0;499.0;150.0;4295.1;1.77;327.58;9235.22;False;Auto.de;10.667838492102405;8.365462913385196;6.214608098422191;9.130887990026125;-0.16164383561643836
7517;7517;Hyundai;i20;2025-02-01;25604.0;15.0;Schaltgetriebe;Benzin;3.0;121.0;101.0;1706.93;5.3100000000000005;982.75;2239.4;True;Auto.de;10.150542923896651;7.443037389902106;4.804021044733257;7.714409700335677;-0.08493150684931507
7518;7518;Hyundai;i20;2025-02-01;25731.0;15.0;Schaltgetriebe;Benzin;3.0;121.0;101.0;1715.4;5.3100000000000005;982.75;2239.4;True;Auto.de;10.15549063253089;7.44798435311737;4.804021044733257;7.714409700335677;-0.08493150684931507
7519;7519;Hyundai;Kona;2025-02-01;37495.0;15.0;Automatik;Benzin;4.0;144.0;137.0;2499.67;7.08;1310.33;2665.07;True;Auto.de;10.531989539602542;7.824313974950707;4.976733742420574;7.888360756958098;-0.08493150684931507
7520;7520;Hyundai;i20;2025-02-01;25203.0;15.0;Schaltgetriebe;Benzin;3.0;121.0;101.0;1680.2;5.3100000000000005;982.75;2239.4;True;Auto.de;10.134757991061946;7.4272631031309615;4.804021044733257;7.714409700335677;-0.08493150684931507
7521;7521;Volkswagen;Caddy;2025-01-01;5056.0;10.0;Automatik;Diesel;7.0;499.0;122.0;505.6;11.55;2137.61;9235.22;False;Auto.de;8.528528701079983;6.227721737567575;6.214608098422191;9.130887990026125;0.0
7522;7522;Skoda;Karoq;2025-01-01;40387.0;0.0;Automatik;Benzin;4.0;499.0;150.0;inf;7.08;1310.33;9235.22;False;Auto.de;10.606287990124212;inf;6.214608098422191;9.130887990026125;0.0
7523;7523;Hyundai;i20;2025-02-01;26136.0;15.0;Automatik;Benzin;3.0;121.0;101.0;1742.4;5.3100000000000005;982.75;2239.4;True;Auto.de;10.171107213950854;7.4635925085774755;4.804021044733257;7.714409700335677;-0.08493150684931507
7524;7524;Hyundai;i20;2025-02-01;25182.0;15.0;Automatik;Benzin;3.0;121.0;101.0;1678.8;5.3100000000000005;982.75;2239.4;True;Auto.de;10.133924442677802;7.426430017691526;4.804021044733257;7.714409700335677;-0.08493150684931507
7525;7525;Hyundai;i20;2025-02-01;24472.0;15.0;Automatik;Benzin;3.0;121.0;101.0;1631.47;5.3100000000000005;982.75;2239.4;True;Auto.de;10.105325748023002;7.397849484258915;4.804021044733257;7.714409700335677;-0.08493150684931507
7526;7526;Hyundai;i20;2025-02-01;24764.0;15.0;Automatik;Benzin;3.0;121.0;101.0;1650.93;5.3100000000000005;982.75;2239.4;True;Auto.de;10.117186645022338;7.409699580301812;4.804021044733257;7.714409700335677;-0.08493150684931507
7527;7527;Hyundai;i20;2025-02-01;26787.0;15.0;Automatik;Benzin;3.0;121.0;101.0;1785.8;5.3100000000000005;982.75;2239.4;True;Auto.de;10.195709305029942;7.488181589477963;4.804021044733257;7.714409700335677;-0.08493150684931507
7528;7528;Hyundai;i20;2025-02-01;2481.0;15.0;Automatik;Benzin;3.0;121.0;101.0;165.4;5.3100000000000005;982.75;2239.4;True;Auto.de;7.816819965764552;5.114394528387108;4.804021044733257;7.714409700335677;-0.08493150684931507
7529;7529;Volkswagen;Golf;;35098.0;10.0;Automatik;Benzin;2.0;499.0;150.0;3509.8;3.54;655.16;9235.22;False;Auto.de;10.465927919019618;8.163599210717962;6.214608098422191;9.130887990026125;
7530;7530;Volkswagen;Golf;;35367.0;10.0;Schaltgetriebe;Diesel;3.0;499.0;116.0;3536.7;4.949999999999999;916.12;9235.22;False;Auto.de;10.47356273550608;8.171232077455805;6.214608098422191;9.130887990026125;
7531;7531;Volkswagen;Golf;;33425.0;10.0;Schaltgetriebe;Benzin;4.0;499.0;150.0;3342.5;7.08;1310.33;9235.22;False;Auto.de;10.41708931924887;8.114773441494034;6.214608098422191;9.130887990026125;
7532;7532;Volkswagen;Golf;;34438.0;10.0;Schaltgetriebe;Benzin;6.0;499.0;150.0;3443.8;10.62;1965.49;9235.22;False;Auto.de;10.446944922115469;8.1446211266101;6.214608098422191;9.130887990026125;
7533;7533;Volkswagen;Golf;;37472.0;10.0;Automatik;Benzin;2.0;499.0;150.0;3747.2;3.54;655.16;9235.22;False;Auto.de;10.531375952634018;8.22903100372758;6.214608098422191;9.130887990026125;
7534;7534;Volkswagen;Golf;;30324.0;10.0;Schaltgetriebe;Diesel;4.0;499.0;116.0;3032.4;6.6;1221.49;9235.22;False;Auto.de;10.31972773381225;8.017439381617297;6.214608098422191;9.130887990026125;
7535;7535;Volkswagen;Golf;;36671.0;10.0;Schaltgetriebe;Benzin;6.0;499.0;150.0;3667.1;10.62;1965.49;9235.22;False;Auto.de;10.509768800074411;8.207429095818254;6.214608098422191;9.130887990026125;
7536;7536;Volkswagen;Golf;;33115.0;10.0;Schaltgetriebe;Diesel;3.0;499.0;116.0;3311.5;4.949999999999999;916.12;9235.22;False;Auto.de;10.407771828258696;8.105458470294478;6.214608098422191;9.130887990026125;
7537;7537;Volkswagen;Golf;;38089.0;10.0;Schaltgetriebe;Benzin;6.0;499.0;150.0;3808.9;10.62;1965.49;9235.22;False;Auto.de;10.54770705947265;8.245358221057135;6.214608098422191;9.130887990026125;
7538;7538;Seat;Arona;2025-03-01;39268.0;1500.0;Automatik;Benzin;9.0;134.0;150.0;26.18;15.93;2948.24;2480.0;True;Auto.de;10.578190682516476;3.302481408722997;4.90527477843843;7.816416983691801;-0.16164383561643836
7539;7539;Hyundai;i30;;30514.0;0.0;Schaltgetriebe;Benzin;9.0;499.0;140.0;inf;15.93;2948.24;9235.22;False;Auto.de;10.325973644978596;inf;6.214608098422191;9.130887990026125;
7540;7540;Hyundai;i30;;28728.0;0.0;Schaltgetriebe;Benzin;9.0;499.0;140.0;inf;15.93;2948.24;9235.22;False;Auto.de;10.265662344545426;inf;6.214608098422191;9.130887990026125;
7541;7541;Seat;Arona;2025-03-01;39517.0;1500.0;Automatik;Benzin;9.0;134.0;150.0;26.34;15.93;2948.24;2480.0;True;Auto.de;10.584511543293765;3.308350831295804;4.90527477843843;7.816416983691801;-0.16164383561643836
7542;7542;Volkswagen;Golf;2025-02-01;5649.0;1324.0;Automatik;Benzin;2.0;165.0;265.0;4.27;3.54;655.16;3053.73;True;Auto.de;8.639410824140487;1.6620303625532709;5.111987788356544;8.02444648799458;-0.08493150684931507
7543;7543;Volkswagen;SONSTIGE;2025-02-01;74298.0;2417.0;Automatik;Diesel;6.0;173.0;193.0;30.74;9.9;1832.24;3201.79;True;Auto.de;11.215852771665077;3.457577715098263;5.159055299214529;8.07177758392559;-0.08493150684931507
7544;7544;Renault;Trafic;2025-01-01;4544.0;50.0;Schaltgetriebe;Diesel;3.0;188.0;170.0;90.88;4.949999999999999;916.12;3479.4;True;Auto.de;8.421783006611578;4.520483377820898;5.241747015059643;8.154902508691869;0.0
7545;7545;Renault;Master;2025-02-01;48294.0;15.0;Schaltgetriebe;Diesel;7.0;203.0;170.0;3219.6;11.55;2137.61;3757.01;True;Auto.de;10.785083314613397;8.077322956583895;5.318119993844216;8.231644840959758;-0.08493150684931507
7546;7546;Audi;Q5;2025-02-01;83601.0;9990.0;Automatik;Diesel;4.0;168.0;204.0;8.37;6.6;1221.49;3109.25;True;Auto.de;11.333822722231607;2.2375130962503307;5.1298987149230735;8.0424583877946;-0.08493150684931507
7547;7547;Renault;Master;2025-02-01;47185.0;15.0;Schaltgetriebe;Diesel;7.0;203.0;170.0;3145.67;11.55;2137.61;3757.01;True;Auto.de;10.76185251740666;8.05410002979291;5.318119993844216;8.231644840959758;-0.08493150684931507
7548;7548;Renault;Master;2025-02-01;47376.0;15.0;Schaltgetriebe;Diesel;7.0;203.0;170.0;3158.4;11.55;2137.61;3757.01;True;Auto.de;10.76589215785248;8.058137415134997;5.318119993844216;8.231644840959758;-0.08493150684931507
7549;7549;Renault;Master;2025-02-01;47406.0;15.0;Schaltgetriebe;Diesel;7.0;203.0;170.0;3160.4;11.55;2137.61;3757.01;True;Auto.de;10.766525176104544;8.058770246443295;5.318119993844216;8.231644840959758;-0.08493150684931507
7550;7550;Toyota;Hilux;2025-01-01;65599.0;50.0;Automatik;Diesel;3.0;194.0;204.0;1311.98;4.949999999999999;916.12;3590.45;True;Auto.de;11.09133097493218;7.180054641894324;5.272999558563747;8.186311299658238;0.0
7551;7551;Renault;Trafic;;44328.0;50.0;Schaltgetriebe;Diesel;3.0;188.0;170.0;886.56;4.949999999999999;916.12;3479.4;True;Auto.de;10.699394369397588;6.788476124698216;5.241747015059643;8.154902508691869;
7552;7552;Renault;Trafic;2025-01-01;4467.0;50.0;Schaltgetriebe;Diesel;3.0;188.0;170.0;89.34;4.949999999999999;916.12;3479.4;True;Auto.de;8.404696160189092;4.503580330226458;5.241747015059643;8.154902508691869;0.0
7553;7553;Renault;Master;2025-02-01;50672.0;50.0;Schaltgetriebe;Diesel;6.0;198.0;170.0;1013.44;9.9;1832.24;3664.48;True;Auto.de;10.833148503348454;6.92209201508219;5.293304824724492;8.206714574367211;-0.08493150684931507
7554;7554;Renault;Master;2025-02-01;47373.0;15.0;Schaltgetriebe;Diesel;7.0;203.0;170.0;3158.2;11.55;2137.61;3757.01;True;Auto.de;10.765828833982528;8.05807410997244;5.318119993844216;8.231644840959758;-0.08493150684931507
7555;7555;Renault;Master;2025-02-01;4925.0;15.0;Schaltgetriebe;Diesel;7.0;203.0;170.0;328.33;11.55;2137.61;3757.01;True;Auto.de;8.502282578680484;5.797060287571046;5.318119993844216;8.231644840959758;-0.08493150684931507
7556;7556;Renault;Master;2025-02-01;49276.0;15.0;Schaltgetriebe;Diesel;7.0;203.0;170.0;3285.07;11.55;2137.61;3757.01;True;Auto.de;10.805212719730967;8.097447600865754;5.318119993844216;8.231644840959758;-0.08493150684931507
7557;7557;Fiat;Doblo;2025-01-01;37183.0;50.0;Automatik;Diesel;7.0;149.0;131.0;743.66;11.55;2137.61;2757.61;True;Auto.de;10.523633840211582;6.612927738369485;5.010635294096256;7.922482208662037;0.0
7558;7558;Renault;Trafic;2025-02-01;4513.0;50.0;Schaltgetriebe;Diesel;3.0;188.0;170.0;90.26;4.949999999999999;916.12;3479.4;True;Auto.de;8.414938957377482;4.513712575499256;5.241747015059643;8.154902508691869;-0.08493150684931507
7559;7559;Renault;Master;2025-02-01;51114.0;50.0;Schaltgetriebe;Diesel;6.0;198.0;170.0;1022.28;9.9;1832.24;3664.48;True;Auto.de;10.841833275191114;6.930768433291138;5.293304824724492;8.206714574367211;-0.08493150684931507
7560;7560;Renault;Master;2025-02-01;47611.0;15.0;Schaltgetriebe;Diesel;7.0;203.0;170.0;3174.07;11.55;2137.61;3757.01;True;Auto.de;10.77084010928777;8.063084958327849;5.318119993844216;8.231644840959758;-0.08493150684931507
7561;7561;Renault;Master;2025-02-01;48486.0;15.0;Schaltgetriebe;Diesel;7.0;203.0;170.0;3232.4;11.55;2137.61;3757.01;True;Auto.de;10.789050999758988;8.081289494167507;5.318119993844216;8.231644840959758;-0.08493150684931507
7562;7562;Renault;Master;2025-02-01;50365.0;50.0;Schaltgetriebe;Diesel;6.0;198.0;170.0;1007.3;9.9;1832.24;3664.48;True;Auto.de;10.827071623237748;6.9160210233991695;5.293304824724492;8.206714574367211;-0.08493150684931507
7563;7563;Renault;Master;2025-02-01;5151.0;50.0;Schaltgetriebe;Diesel;6.0;198.0;170.0;103.02;9.9;1832.24;3664.48;True;Auto.de;8.54714026778419;4.644583188344926;5.293304824724492;8.206714574367211;-0.08493150684931507
7564;7564;Fiat;Doblo;2025-01-01;36466.0;50.0;Automatik;Diesel;7.0;149.0;131.0;729.32;11.55;2137.61;2757.61;True;Auto.de;10.504163021027956;6.5934827942568255;5.010635294096256;7.922482208662037;0.0
7565;7565;Fiat;Doblo;2025-01-01;36551.0;50.0;Automatik;Diesel;7.0;149.0;131.0;731.02;11.55;2137.61;2757.61;True;Auto.de;10.506491183243108;6.595807835992433;5.010635294096256;7.922482208662037;0.0
7566;7566;Fiat;Doblo;2025-01-01;37124.0;50.0;Automatik;Diesel;7.0;149.0;131.0;742.48;11.55;2137.61;2757.61;True;Auto.de;10.522045876105;6.611341865740152;5.010635294096256;7.922482208662037;0.0
7567;7567;Fiat;Doblo;2025-01-01;36243.0;50.0;Automatik;Diesel;7.0;149.0;131.0;724.86;11.55;2137.61;2757.61;True;Auto.de;10.498029129341951;6.587357158763696;5.010635294096256;7.922482208662037;0.0
7568;7568;Fiat;Doblo;2025-01-01;37241.0;50.0;Automatik;Diesel;7.0;149.0;131.0;744.82;11.55;2137.61;2757.61;True;Auto.de;10.525192435641708;6.614484284226132;5.010635294096256;7.922482208662037;0.0
7569;7569;Renault;Trafic;;43008.0;50.0;Schaltgetriebe;Diesel;3.0;188.0;170.0;860.16;4.949999999999999;916.12;3479.4;True;Auto.de;10.669164675100603;6.758280317593128;5.241747015059643;8.154902508691869;
7570;7570;Renault;Trafic;;44592.0;50.0;Schaltgetriebe;Diesel;3.0;188.0;170.0;891.84;4.949999999999999;916.12;3479.4;True;Auto.de;10.705332175017464;6.794407393490811;5.241747015059643;8.154902508691869;
7571;7571;Fiat;Doblo;2025-01-01;3675.0;50.0;Automatik;Diesel;7.0;149.0;131.0;73.5;11.55;2137.61;2757.61;True;Auto.de;8.209580483475577;4.310799125385514;5.010635294096256;7.922482208662037;0.0
7572;7572;Renault;Trafic;2025-02-01;43267.0;50.0;Schaltgetriebe;Diesel;3.0;188.0;170.0;865.34;4.949999999999999;916.12;3479.4;True;Auto.de;10.67516861075018;6.764277441211183;5.241747015059643;8.154902508691869;-0.08493150684931507
7573;7573;Renault;Master;2025-02-01;49145.0;50.0;Schaltgetriebe;Diesel;6.0;198.0;170.0;982.9;9.9;1832.24;3664.48;True;Auto.de;10.802550738743657;6.89152426587172;5.293304824724492;8.206714574367211;-0.08493150684931507
7574;7574;Renault;Master;2025-02-01;49911.0;50.0;Schaltgetriebe;Diesel;6.0;198.0;170.0;998.22;9.9;1832.24;3664.48;True;Auto.de;10.818016733790625;6.906974974623861;5.293304824724492;8.206714574367211;-0.08493150684931507
7575;7575;Volkswagen;Golf Variant;;30819.0;10.0;Schaltgetriebe;Diesel;4.0;499.0;116.0;3081.9;6.6;1221.49;9235.22;False;Auto.de;10.335919108874108;8.033625991421074;6.214608098422191;9.130887990026125;
7576;7576;Hyundai;i30;;33359.0;0.0;Schaltgetriebe;Benzin;7.0;499.0;140.0;inf;12.39;2293.07;9235.22;False;Auto.de;10.415112856472684;inf;6.214608098422191;9.130887990026125;
7577;7577;Hyundai;i30;;32838.0;0.0;Automatik;Benzin;3.0;499.0;140.0;inf;5.3100000000000005;982.75;9235.22;False;Auto.de;10.399372112432818;inf;6.214608098422191;9.130887990026125;
7578;7578;Hyundai;i30;;29892.0;0.0;Automatik;Benzin;3.0;499.0;140.0;inf;5.3100000000000005;982.75;9235.22;False;Auto.de;10.30537961825751;inf;6.214608098422191;9.130887990026125;
7579;7579;Hyundai;i30;;28442.0;0.0;Schaltgetriebe;Benzin;7.0;499.0;140.0;inf;12.39;2293.07;9235.22;False;Auto.de;10.255657363586067;inf;6.214608098422191;9.130887990026125;
7580;7580;Hyundai;i30;;31515.0;0.0;Schaltgetriebe;Benzin;7.0;499.0;140.0;inf;12.39;2293.07;9235.22;False;Auto.de;10.35825063236558;inf;6.214608098422191;9.130887990026125;
7581;7581;Hyundai;i30;;26396.0;0.0;Schaltgetriebe;Benzin;7.0;499.0;140.0;inf;12.39;2293.07;9235.22;False;Auto.de;10.18100564631367;inf;6.214608098422191;9.130887990026125;
7582;7582;Hyundai;i30;;3302.0;0.0;Schaltgetriebe;Benzin;7.0;499.0;140.0;inf;12.39;2293.07;9235.22;False;Auto.de;8.10258642539079;inf;6.214608098422191;9.130887990026125;
7583;7583;Hyundai;i30;;34404.0;0.0;Automatik;Benzin;3.0;499.0;140.0;inf;5.3100000000000005;982.75;9235.22;False;Auto.de;10.44595718163658;inf;6.214608098422191;9.130887990026125;
7584;7584;Hyundai;i30;;34025.0;0.0;Automatik;Benzin;3.0;499.0;140.0;inf;5.3100000000000005;982.75;9235.22;False;Auto.de;10.434880217242084;inf;6.214608098422191;9.130887990026125;
7585;7585;Hyundai;i30;;32235.0;0.0;Automatik;Benzin;3.0;499.0;140.0;inf;5.3100000000000005;982.75;9235.22;False;Auto.de;10.380839119444405;inf;6.214608098422191;9.130887990026125;
7586;7586;Hyundai;i30;;30018.0;0.0;Schaltgetriebe;Benzin;7.0;499.0;140.0;inf;12.39;2293.07;9235.22;False;Auto.de;10.30958579350671;inf;6.214608098422191;9.130887990026125;
7587;7587;Hyundai;i30;;26746.0;0.0;Schaltgetriebe;Benzin;7.0;499.0;140.0;inf;12.39;2293.07;9235.22;False;Auto.de;10.194177596502213;inf;6.214608098422191;9.130887990026125;
7588;7588;Skoda;Octavia;2025-03-01;49372.0;20.0;Automatik;Benzin;8.0;499.0;265.0;2468.6;14.16;2620.66;9235.22;False;Auto.de;10.807158995053904;7.81181147318795;6.214608098422191;9.130887990026125;-0.16164383561643836
7589;7589;Volkswagen;Golf;;38009.0;20.0;Schaltgetriebe;Benzin;4.0;499.0;150.0;1900.45;7.08;1310.33;9235.22;False;Auto.de;10.545604561983296;7.550372031992355;6.214608098422191;9.130887990026125;
7590;7590;Volkswagen;Golf Variant;;38594.0;10.0;Automatik;Benzin;4.0;499.0;150.0;3859.4;7.08;1310.33;9235.22;False;Auto.de;10.560878013383954;8.258526084032981;6.214608098422191;9.130887990026125;
7591;7591;Volkswagen;Golf Variant;;43158.0;10.0;Automatik;Diesel;9.0;499.0;150.0;4315.8;14.85;2748.36;9235.22;False;Auto.de;10.672646249502169;8.370269666013437;6.214608098422191;9.130887990026125;
7592;7592;Volkswagen;Golf Variant;;42558.0;10.0;Automatik;Diesel;9.0;499.0;150.0;4255.8;14.85;2748.36;9235.22;False;Auto.de;10.658646627498884;8.35627298328216;6.214608098422191;9.130887990026125;
7593;7593;Volkswagen;Golf Variant;;38477.0;10.0;Automatik;Benzin;4.0;499.0;150.0;3847.7;7.08;1310.33;9235.22;False;Auto.de;10.557841928376918;8.255490707923403;6.214608098422191;9.130887990026125;
7594;7594;Volkswagen;Golf;;32273.0;10.0;Schaltgetriebe;Benzin;4.0;499.0;150.0;3227.3;7.08;1310.33;9235.22;False;Auto.de;10.382017231501298;8.079710961874456;6.214608098422191;9.130887990026125;
7595;7595;Volkswagen;Tiguan;;67223.0;20.0;Automatik;Diesel;4.0;499.0;190.0;3361.15;6.6;1221.49;9235.22;False;Auto.de;11.115785605608052;8.120335929273105;6.214608098422191;9.130887990026125;
7596;7596;Volkswagen;Golf;;39634.0;20.0;Automatik;Benzin;9.0;499.0;150.0;1981.7;15.93;2948.24;9235.22;False;Auto.de;10.587467845271256;7.592214831144517;6.214608098422191;9.130887990026125;
7597;7597;Volkswagen;Golf;;41057.0;20.0;Automatik;Benzin;9.0;499.0;150.0;2052.85;15.93;2948.24;9235.22;False;Auto.de;10.622740980180552;7.627471359584226;6.214608098422191;9.130887990026125;
7598;7598;Volkswagen;Touareg;;112784.0;15.0;Automatik;Diesel;7.0;499.0;286.0;7518.93;11.55;2137.61;9235.22;False;Auto.de;11.633238630480236;8.925312108389923;6.214608098422191;9.130887990026125;
7599;7599;Volkswagen;Tiguan;;4958.0;0.0;Automatik;Diesel;3.0;499.0;150.0;inf;4.949999999999999;916.12;9235.22;False;Auto.de;8.508959386489133;inf;6.214608098422191;9.130887990026125;
7600;7600;Volkswagen;Tiguan;;47144.0;0.0;Automatik;Benzin;2.0;499.0;150.0;inf;3.54;655.16;9235.22;False;Auto.de;10.760983237899778;inf;6.214608098422191;9.130887990026125;
7601;7601;Volkswagen;Caddy;;41858.0;0.0;Schaltgetriebe;Diesel;4.0;499.0;102.0;inf;6.6;1221.49;9235.22;False;Auto.de;10.642062106560315;inf;6.214608098422191;9.130887990026125;
7602;7602;Volkswagen;Caddy;;46358.0;0.0;Schaltgetriebe;Diesel;4.0;499.0;122.0;inf;6.6;1221.49;9235.22;False;Auto.de;10.744170726901803;inf;6.214608098422191;9.130887990026125;
7603;7603;Nissan;Juke;;24746.0;0.0;Automatik;Benzin;6.0;499.0;114.0;inf;10.62;1965.49;9235.22;False;Auto.de;10.11645954852884;inf;6.214608098422191;9.130887990026125;
7604;7604;Nissan;Juke;;28736.0;0.0;Automatik;Benzin;2.0;499.0;114.0;inf;3.54;655.16;9235.22;False;Auto.de;10.265940770051;inf;6.214608098422191;9.130887990026125;
7605;7605;Volkswagen;Tiguan;;45908.0;0.0;Automatik;Benzin;2.0;499.0;150.0;inf;3.54;655.16;9235.22;False;Auto.de;10.734416455259144;inf;6.214608098422191;9.130887990026125;
7606;7606;Skoda;Fabia;;24011.0;0.0;Schaltgetriebe;Benzin;1.0;499.0;95.0;inf;1.77;327.58;9235.22;False;Auto.de;10.086308984371732;inf;6.214608098422191;9.130887990026125;
7607;7607;Volkswagen;Tiguan;;50395.0;0.0;Automatik;Diesel;3.0;499.0;150.0;inf;4.949999999999999;916.12;9235.22;False;Auto.de;10.82766708583052;inf;6.214608098422191;9.130887990026125;
7608;7608;Volkswagen;Caddy;;46458.0;0.0;Automatik;Diesel;6.0;499.0;122.0;inf;9.9;1832.24;9235.22;False;Auto.de;10.746325482201238;inf;6.214608098422191;9.130887990026125;
7609;7609;Volkswagen;Golf;;37523.0;0.0;Automatik;Benzin;4.0;499.0;150.0;inf;7.08;1310.33;9235.22;False;Auto.de;10.53273600724584;inf;6.214608098422191;9.130887990026125;
7610;7610;Volkswagen;Golf;;34484.0;0.0;Schaltgetriebe;Benzin;6.0;499.0;150.0;inf;10.62;1965.49;9235.22;False;Auto.de;10.448279725865392;inf;6.214608098422191;9.130887990026125;
7611;7611;Volkswagen;Golf;;42958.0;0.0;Automatik;Diesel;7.0;499.0;150.0;inf;11.55;2137.61;9235.22;False;Auto.de;10.668001451444413;inf;6.214608098422191;9.130887990026125;
7612;7612;Nissan;Juke;;28704.0;0.0;Automatik;Benzin;1.0;499.0;114.0;inf;1.77;327.58;9235.22;False;Auto.de;10.264826602601737;inf;6.214608098422191;9.130887990026125;
7613;7613;Skoda;Fabia;;21763.0;0.0;Schaltgetriebe;Benzin;1.0;499.0;95.0;inf;1.77;327.58;9235.22;False;Auto.de;9.988012507605816;inf;6.214608098422191;9.130887990026125;
7614;7614;Skoda;Fabia;;24256.0;0.0;Schaltgetriebe;Benzin;1.0;499.0;95.0;inf;1.77;327.58;9235.22;False;Auto.de;10.09646051450522;inf;6.214608098422191;9.130887990026125;
7615;7615;Volkswagen;Caddy;;37893.0;0.0;Schaltgetriebe;Diesel;5.0;499.0;102.0;inf;8.25;1526.87;9235.22;False;Auto.de;10.542548067192309;inf;6.214608098422191;9.130887990026125;
7616;7616;Volkswagen;Caddy;;41222.0;0.0;Automatik;Diesel;6.0;499.0;122.0;inf;9.9;1832.24;9235.22;False;Auto.de;10.626751631999884;inf;6.214608098422191;9.130887990026125;
7617;7617;Volkswagen;Caddy;;42233.0;0.0;Schaltgetriebe;Diesel;7.0;499.0;122.0;inf;11.55;2137.61;9235.22;False;Auto.de;10.650980862836189;inf;6.214608098422191;9.130887990026125;
7618;7618;Volkswagen;Golf;;34458.0;0.0;Schaltgetriebe;Benzin;6.0;499.0;150.0;inf;10.62;1965.49;9235.22;False;Auto.de;10.447525490508216;inf;6.214608098422191;9.130887990026125;
7619;7619;Volkswagen;Golf;;36358.0;0.0;Automatik;Benzin;4.0;499.0;150.0;inf;7.08;1310.33;9235.22;False;Auto.de;10.501197045162932;inf;6.214608098422191;9.130887990026125;
7620;7620;Volkswagen;Golf;;43458.0;0.0;Automatik;Diesel;7.0;499.0;150.0;inf;11.55;2137.61;9235.22;False;Auto.de;10.679573243881636;inf;6.214608098422191;9.130887990026125;
7621;7621;Nissan;Juke;;23718.0;0.0;Schaltgetriebe;Benzin;8.0;499.0;114.0;inf;14.16;2620.66;9235.22;False;Auto.de;10.074031693706946;inf;6.214608098422191;9.130887990026125;
7622;7622;Volkswagen;Tiguan;;48896.0;0.0;Automatik;Diesel;3.0;499.0;150.0;inf;4.949999999999999;916.12;9235.22;False;Auto.de;10.797471323887745;inf;6.214608098422191;9.130887990026125;
7623;7623;Volkswagen;Tiguan;;47167.0;0.0;Automatik;Benzin;2.0;499.0;150.0;inf;3.54;655.16;9235.22;False;Auto.de;10.761470975549008;inf;6.214608098422191;9.130887990026125;
7624;7624;Volkswagen;T-Roc;;44602.0;20.0;Automatik;Benzin;5.0;499.0;150.0;2230.1;8.85;1637.91;9235.22;False;Auto.de;10.705556400319988;7.710250016377364;6.214608098422191;9.130887990026125;
7625;7625;Skoda;Karoq;;42141.0;10.0;Automatik;Benzin;2.0;499.0;150.0;4214.1;3.54;655.16;9235.22;False;Auto.de;10.648800147076752;8.346428594946936;6.214608098422191;9.130887990026125;
7626;7626;Skoda;Superb;;61058.0;0.0;Automatik;Diesel;6.0;499.0;190.0;inf;9.9;1832.24;9235.22;False;Auto.de;11.019595888820987;inf;6.214608098422191;9.130887990026125;
7627;7627;Volkswagen;T-Roc;;38939.0;0.0;Automatik;Diesel;5.0;499.0;150.0;inf;8.25;1526.87;9235.22;False;Auto.de;10.56977727892619;inf;6.214608098422191;9.130887990026125;
7628;7628;Hyundai;i30;;31325.0;0.0;Automatik;Benzin;8.0;499.0;99.0;inf;14.16;2620.66;9235.22;False;Auto.de;10.352203702638608;inf;6.214608098422191;9.130887990026125;
7629;7629;Skoda;Karoq;2025-01-01;405.0;0.0;Automatik;Benzin;4.0;499.0;150.0;inf;7.08;1310.33;9235.22;False;Auto.de;6.0063531596017325;inf;6.214608098422191;9.130887990026125;0.0
7630;7630;Skoda;Superb;;55058.0;0.0;Automatik;Diesel;2.0;499.0;150.0;inf;3.3;610.75;9235.22;False;Auto.de;10.916160616526582;inf;6.214608098422191;9.130887990026125;
7631;7631;Volkswagen;T-Roc;;37807.0;0.0;Automatik;Benzin;6.0;499.0;150.0;inf;10.62;1965.49;9235.22;False;Auto.de;10.540275999426688;inf;6.214608098422191;9.130887990026125;
7632;7632;Hyundai;i30;;26435.0;0.0;Schaltgetriebe;Benzin;6.0;499.0;99.0;inf;10.62;1965.49;9235.22;False;Auto.de;10.182481996590344;inf;6.214608098422191;9.130887990026125;
7633;7633;Volkswagen;T-Roc;;32714.0;0.0;Schaltgetriebe;Benzin;7.0;499.0;116.0;inf;12.39;2293.07;9235.22;False;Auto.de;10.39558896730384;inf;6.214608098422191;9.130887990026125;
7634;7634;Skoda;Fabia;;23289.0;0.0;Schaltgetriebe;Benzin;3.0;499.0;95.0;inf;5.3100000000000005;982.75;9235.22;False;Auto.de;10.055779362878386;inf;6.214608098422191;9.130887990026125;
